最高気温(℃),平均気温(℃),降水量の合計(mm),日照時間(時間),平均風速(m/s),平均雲量(10分比),平均湿度(％),子供割合,ice1,ice2,ice3,ice4,ice5,ice6,ice7,ice8,売り上げ
31.3,26.0,2.4306855679996575,8.2,3.2,6.3,75.0,10.9,100,250,450,450,400,250,400,100,0.49117125463765815
24.6,17.0,0.0,12.6,2.0,0.0,40.0,12.6,350,350,400,450,450,400,100,250,0.6521637512819165
34.0,30.599999999999998,0.0,5.9,3.6,8.0,73.0,10.9,400,150,100,400,450,450,200,150,0.6530698488870319
13.0,10.0,0.0,0.0,2.3,10.0,89.0,11.0,250,150,150,400,350,100,100,100,0.5641590213850687
32.0,27.5,0.0,6.7,3.3,5.8,78.0,11.0,300,400,200,350,150,300,350,350,0.6511443914761614
33.0,27.4,0.0,4.1,2.4,9.5,82.0,10.8,150,200,150,150,100,150,450,100,0.6103699992459617
31.400000000000002,26.4,53.21113571384261,10.8,2.3,2.8,71.0,11.9,150,250,150,100,150,150,400,300,0.4360885147514471
21.8,13.7,0.0,10.1,1.6,2.3,47.0,11.4,250,350,150,300,200,150,150,300,0.5973448461724257
12.700000000000001,9.5,66.62868903191723,1.3,3.1,8.3,71.0,10.9,350,200,400,200,300,300,300,150,0.4204361240277133
21.2,16.0,79.22971675893217,2.1,2.9,9.0,67.0,11.9,250,200,450,100,100,100,250,450,0.42519638718596225
26.0,24.3,0.0,0.0,1.7,9.8,84.0,11.4,100,200,200,150,300,200,300,300,0.6033477428063162
26.0,22.2,0.0,0.3,3.8,9.5,71.0,10.9,250,450,300,200,400,400,200,200,0.6346081101828026
8.9,3.3,0.0,4.8,3.2,7.0,69.0,11.4,300,300,450,100,300,150,100,350,0.5738995706400608
20.2,14.5,0.0,6.0,3.8,6.5,45.0,11.3,450,150,200,400,350,400,150,250,0.6179585666888044
20.5,13.299999999999999,0.0,10.6,3.1,3.8,49.0,11.3,450,450,250,250,400,350,100,100,0.6197707618990355
24.1,22.099999999999998,0.0,0.0,3.7,10.0,96.0,10.8,400,100,150,150,400,300,400,100,0.6122954566568322
19.5,14.6,11.35445695156896,8.7,2.3,6.5,61.0,11.3,450,300,250,400,400,200,100,350,0.4428696320905737
8.9,4.9,0.0,9.3,3.4,3.5,63.0,11.9,300,200,250,100,200,450,250,450,0.5820544490861008
22.5,21.8,0.0,0.0,2.8,10.0,100.0,11.9,350,350,100,400,450,250,200,300,0.6266797561380416
24.400000000000002,17.599999999999998,22.687684822763117,9.9,3.0,4.0,65.0,11.3,350,200,400,300,450,250,300,100,0.44802951390620765
31.1,25.4,0.0,3.0,2.3,10.0,91.0,11.4,300,100,200,400,150,450,150,350,0.6339285369789659
27.900000000000002,23.3,0.0,11.4,3.0,4.8,65.0,11.3,300,100,250,200,400,150,250,150,0.61274850545939
20.1,14.0,23.31516979583214,9.1,2.4,4.5,65.0,11.9,200,450,100,450,350,150,250,400,0.440445365801751
33.4,28.0,0.0,5.8,2.8,8.8,77.0,10.8,450,300,100,150,200,200,450,250,0.6414038422211693
22.6,15.0,0.0,11.0,3.0,8.3,41.0,11.3,350,300,400,100,350,150,100,100,0.6009692365928878
31.3,25.8,0.0,5.7,1.9,9.3,72.0,12.6,400,100,200,200,250,300,150,400,0.6276991159437967
30.0,25.9,135.76485627604535,3.2,3.6,10.0,87.0,11.9,100,100,250,300,150,350,200,100,0.4287464139480462
33.599999999999994,28.599999999999998,8.452543742120138,4.2,2.2,7.5,69.0,11.3,200,450,300,300,250,350,200,350,0.4660943714428514
6.3,3.8,0.0,1.6,2.1,7.3,61.0,11.9,300,350,100,150,350,350,150,350,0.5686895094106464
25.0,23.9,0.0,0.0,1.4,10.0,94.0,11.3,150,350,150,450,400,200,100,200,0.6142209140677027
24.8,23.599999999999998,0.0,0.0,1.9,10.0,97.0,11.9,150,150,400,300,150,450,450,300,0.6301908843578643
20.3,15.399999999999999,0.0,5.7,1.6,7.3,67.0,11.3,200,450,450,200,400,300,450,400,0.6429895130301214
31.1,25.2,0.0,7.0,2.8,7.8,79.0,11.0,450,150,200,300,400,350,100,300,0.6420834154250058
6.8,4.5,0.0,2.5,2.6,5.3,70.0,10.9,300,300,400,400,350,450,350,450,0.6139943896664238
13.8,7.3,64.69166541843593,0.8,3.3,7.5,85.0,11.3,100,150,350,450,300,200,350,400,0.42519638718596225
23.0,17.9,3.4893495884868186,12.8,3.0,5.0,49.0,10.9,450,300,300,450,100,300,450,200,0.4632373170996102
16.1,10.6,0.0,3.8,2.0,7.0,72.0,10.8,200,400,100,100,300,250,250,300,0.5861318883091208
28.0,23.4,0.0,11.7,4.1,4.5,51.0,11.3,350,300,300,350,200,400,200,300,0.6416303666224481
19.6,13.799999999999999,19.09288733427767,9.8,2.4,0.0,64.0,10.8,100,200,400,300,100,350,200,150,0.42164636199773414
22.5,17.2,125.12375953305651,10.1,1.8,5.5,64.0,11.0,400,300,350,300,450,200,100,350,0.4484329259923299
17.7,11.799999999999999,88.17618176345499,8.9,2.2,7.5,66.0,10.8,200,350,400,150,200,150,100,250,0.4176122391033284
33.3,29.3,0.0,10.2,2.5,6.3,66.0,11.3,250,100,350,450,250,400,450,250,0.6609982029317929
16.0,11.0,0.0,6.4,1.2,6.8,75.0,11.0,150,300,450,150,150,400,150,450,0.6008559743922484
16.0,10.2,0.0,2.3,1.7,10.0,55.0,10.9,150,100,400,450,150,250,100,100,0.5769576500573258
29.3,23.599999999999998,23.89528552982695,12.1,4.7,5.3,65.0,11.3,100,400,300,100,450,150,300,450,0.45448410798708244
22.6,21.7,0.0,0.0,1.6,10.0,95.0,10.8,250,300,150,450,400,450,450,400,0.6481995742595358
9.100000000000001,8.2,92.24774143786611,0.0,1.9,10.0,93.0,11.3,250,100,250,350,100,150,300,250,0.3987325513231547
8.8,6.7,0.0,0.4,2.0,10.0,71.0,11.9,350,150,100,400,450,400,250,100,0.580808564879067
34.4,29.2,0.0,6.6,2.4,8.3,75.0,11.3,300,350,100,150,250,400,400,100,0.640837531217972
33.8,28.9,39.93598066084522,9.3,3.4,5.0,72.0,10.9,300,350,200,200,300,100,400,200,0.4556136619429087
13.5,8.1,0.0,10.9,3.0,1.0,47.0,11.0,100,450,100,450,250,150,250,400,0.5929276203474874
10.4,6.5,44.49189996419612,4.2,3.2,3.8,72.0,11.0,200,400,150,250,250,400,100,300,0.4116417395489145
9.5,6.6000000000000005,29.84968559973956,0.2,1.8,10.0,69.0,10.9,150,400,150,350,350,400,250,150,0.4149497190317985
21.2,19.5,0.0,0.0,3.2,10.0,93.0,10.9,150,350,100,100,250,200,350,450,0.6022151207999217
23.8,18.8,5.972917311628423,8.9,3.1,6.5,61.0,10.9,450,100,150,350,300,300,150,450,0.44522459564645633
20.8,13.6,0.0,11.3,2.3,0.5,56.0,11.4,150,150,200,100,300,450,100,350,0.5937204557519634
26.7,20.0,0.0,13.5,4.7,3.3,45.0,10.9,100,100,450,250,400,150,150,100,0.6064058222235812
10.4,6.5,33.063127134788644,4.2,3.2,3.8,72.0,10.8,250,250,200,100,100,250,300,350,0.4035734969078159
19.1,15.2,38.020914724159,2.8,2.3,7.8,72.0,12.6,400,250,350,250,350,100,350,150,0.43157029887243115
28.7,26.2,21.909501139885037,0.7,2.6,9.8,72.0,11.0,450,200,250,250,450,200,200,200,0.45053066917959333
20.0,14.6,58.40779325611195,12.1,4.4,1.0,35.0,11.3,400,250,450,300,100,200,350,450,0.44552835864153384
20.400000000000002,14.799999999999999,39.77795344483097,7.2,1.5,10.0,61.0,11.4,250,450,350,250,400,200,300,300,0.44552835864153384
22.400000000000002,19.3,1.9016994350851526,0.0,2.6,10.0,87.0,11.3,200,350,400,300,250,400,150,300,0.4868751326031086
22.3,19.099999999999998,0.0,0.7,2.8,10.0,62.0,10.8,250,400,200,450,150,450,150,450,0.6306439331604221
28.7,22.2,0.0,10.2,2.7,6.3,57.0,11.3,450,200,300,200,200,300,350,250,0.6356274699885577
13.5,8.1,0.0,10.9,3.0,1.0,47.0,11.3,300,150,100,450,150,300,250,250,0.5821677112867403
21.2,15.799999999999999,21.981872606635555,10.9,5.6,6.3,59.0,10.9,400,450,150,250,400,450,350,350,0.4567432160075086
23.400000000000002,21.2,0.0,0.0,5.3,10.0,91.0,10.9,350,200,350,300,150,200,150,250,0.6060660356216628
36.3,32.5,0.0,9.0,3.3,8.0,64.0,11.3,250,450,150,300,150,400,250,300,0.6560146661036576
24.400000000000002,17.599999999999998,0.0,9.9,3.0,4.0,65.0,11.9,300,150,100,300,400,350,300,450,0.6291715245521093
22.2,15.1,0.0,10.6,2.8,4.0,56.0,11.4,450,350,150,250,450,400,250,300,0.6361937809917548
8.700000000000001,3.5,0.0,8.6,2.3,7.3,48.0,10.9,200,350,450,150,300,200,150,350,0.579562680672033
23.400000000000002,16.9,0.0,9.6,1.4,2.3,69.0,10.8,300,250,150,150,200,150,400,350,0.6084445418350911
15.8,9.6,0.0,6.5,3.4,9.8,55.0,11.3,250,450,300,250,200,300,200,400,0.6058395112203839
14.100000000000001,10.899999999999999,0.0,9.8,6.4,3.3,52.0,10.8,350,150,250,150,150,300,100,400,0.5777504854618019
29.0,25.599999999999998,67.61226374597271,3.8,1.9,9.8,86.0,11.3,200,400,200,350,450,300,150,450,0.46158416149732256
30.5,26.9,31.655761426501797,1.1,4.0,9.8,93.0,10.8,400,150,200,400,400,250,400,400,0.46682851921404345
15.3,8.2,0.0,4.1,1.4,10.0,66.0,11.0,200,400,300,150,100,200,250,450,0.5905491141340591
10.9,10.0,0.0,0.0,1.4,10.0,97.0,11.0,300,250,400,300,350,150,100,300,0.5842064308982503
12.8,10.6,0.0,0.1,1.7,6.0,83.0,11.3,350,400,450,450,250,200,200,100,0.6014222853954456
34.8,29.2,10.79058310075829,6.9,3.8,9.3,73.0,11.3,350,450,350,250,200,350,200,300,0.4702242598166231
31.6,25.9,0.0,13.7,3.2,3.5,50.0,11.9,350,100,350,300,450,300,350,150,0.6493321962659303
33.599999999999994,29.8,15.944866879514581,8.3,2.8,7.5,73.0,11.0,150,450,150,150,150,300,250,150,0.4458511271063301
20.1,15.899999999999999,0.0,5.9,3.8,6.0,63.0,11.0,150,200,200,400,200,100,250,200,0.5874910347167941
24.0,17.9,0.0,5.7,2.6,8.8,58.0,11.4,250,300,400,400,100,450,300,100,0.6254338719310077
14.4,8.7,32.61353735061393,8.9,1.7,1.0,68.0,11.3,300,350,300,300,200,400,100,450,0.4314089340196113
18.7,11.799999999999999,0.0,10.4,1.7,6.5,57.0,11.0,100,450,250,150,450,400,300,400,0.6223757925137426
16.5,12.2,0.0,8.1,3.8,1.0,63.0,11.3,100,100,100,200,200,100,250,100,0.5520399659166482
10.700000000000001,6.6000000000000005,0.0,3.1,3.5,4.5,75.0,11.3,400,300,200,400,450,350,250,350,0.6095771638414856
24.7,20.3,3.3717262620407857,4.2,2.7,9.8,66.0,11.3,100,450,150,350,250,200,200,100,0.44013835459819667
20.400000000000002,18.5,0.0,0.0,2.4,8.0,82.0,11.3,400,450,350,100,300,150,400,450,0.6312102441636194
20.3,18.8,0.0,0.0,2.4,9.8,98.0,11.4,300,450,250,350,250,350,100,200,0.6133148164625872
15.100000000000001,10.399999999999999,35.07498573416009,1.8,1.6,7.5,68.0,11.3,100,150,450,250,350,100,250,300,0.4164826851335746
28.8,23.099999999999998,0.0,10.1,2.1,5.0,69.0,10.9,450,200,450,450,350,450,350,100,0.6631501847439424
21.3,16.8,0.0,2.3,1.5,8.3,79.0,10.8,100,400,250,300,400,200,350,250,0.615806584876655
17.8,15.1,0.0,9.7,5.0,1.5,57.0,11.0,300,450,200,250,100,100,100,400,0.5923613093442901
13.600000000000001,9.899999999999999,19.65478384728238,2.5,2.7,8.8,68.0,12.6,250,100,150,350,100,300,450,400,0.418096334551537
11.0,7.2,0.0,5.4,2.9,8.5,61.0,11.3,400,300,350,150,100,350,400,350,0.5967785351692284
15.700000000000001,10.299999999999999,0.0,6.6,2.0,9.0,75.0,12.6,350,150,450,400,150,450,450,400,0.6313235063642588
27.3,24.5,12.963092934114645,0.0,2.5,10.0,89.0,11.0,100,150,350,450,400,150,400,150,0.44673936099602063
29.5,25.2,0.0,6.1,3.5,7.5,61.0,11.3,200,350,450,400,150,450,450,300,0.6624706115401057
28.6,25.4,0.0,0.3,2.7,10.0,95.0,11.9,200,250,150,300,350,400,450,300,0.6415171044218086
29.900000000000002,25.7,0.0,1.5,2.0,10.0,80.0,11.9,150,250,350,400,100,400,100,250,0.6248675609278104
23.1,17.3,0.0,9.6,2.0,9.5,64.0,11.0,400,450,100,100,350,450,400,450,0.6440088728358765
34.5,29.7,8.563436753117987,6.5,2.6,8.5,69.0,11.4,100,150,250,350,400,450,400,250,0.46689368092239536
22.400000000000002,15.5,0.0,8.1,2.7,5.8,64.0,12.6,150,400,100,400,250,350,150,200,0.6045936270133501
33.099999999999994,28.099999999999998,34.18396106317017,7.9,3.2,10.0,73.0,10.9,150,300,250,400,300,250,400,150,0.45924437113140404
27.5,22.7,0.0,6.6,3.1,8.3,61.0,11.4,450,400,300,350,350,400,350,300,0.6641695445496975
29.5,27.599999999999998,0.0,0.0,1.6,10.0,91.0,11.3,100,350,200,400,350,100,100,300,0.6206768595041511
9.200000000000001,9.0,0.0,0.0,2.4,10.0,97.0,11.4,150,300,150,350,350,450,200,100,0.5752587170477341
35.099999999999994,29.599999999999998,0.0,6.2,2.0,9.8,71.0,10.9,300,150,450,250,300,450,300,250,0.6615645139349902
36.099999999999994,29.3,0.0,8.9,2.5,7.5,67.0,11.3,250,350,350,100,200,400,100,300,0.6451414948422708
29.3,24.7,0.0,9.5,3.3,7.0,64.0,11.0,250,450,200,150,300,300,100,300,0.6287184757495515
7.8,4.3,0.0,10.3,6.0,0.0,46.0,11.3,250,150,350,100,350,450,200,450,0.5830738088918558
17.1,10.1,92.71112765610147,10.9,2.0,3.5,46.0,11.0,150,450,200,250,250,300,250,350,0.4293111909329232
34.0,29.2,0.0,7.8,2.8,7.8,71.0,11.0,400,200,100,200,200,300,350,200,0.6358539943898366
7.0,2.2,0.0,6.2,2.4,6.3,58.0,11.4,250,150,250,200,400,150,300,300,0.5665375275984971
14.8,9.399999999999999,144.26300103083722,6.1,3.1,4.5,69.0,11.0,300,100,200,250,150,450,400,350,0.4250350223331403
34.8,30.4,0.2730881569826515,10.6,2.9,9.3,68.0,11.3,350,350,150,200,400,350,250,100,0.6205165644759336
32.5,26.7,0.0,10.2,2.6,9.3,71.0,11.0,250,100,150,300,350,150,450,350,0.6392518604090198
34.3,29.5,0.0,9.2,2.0,7.8,70.0,11.0,250,150,250,250,350,150,450,400,0.651031129275522
24.2,17.2,0.0,6.2,2.0,5.5,58.0,11.3,450,150,300,300,200,350,350,300,0.6299643599565854
17.7,13.399999999999999,0.0,6.9,3.1,5.3,66.0,10.8,300,400,200,250,200,350,350,450,0.6187514020932805
31.0,26.599999999999998,46.412622732221294,4.4,2.6,9.3,79.0,12.6,250,150,450,350,450,400,100,150,0.4582761820144717
37.0,31.7,0.0,6.8,3.1,9.3,66.0,11.9,300,150,300,200,300,100,150,150,0.6258869207335654
13.3,8.0,15.71098523114431,10.7,4.7,1.0,47.0,11.3,250,350,250,200,450,200,400,400,0.43253853549910776
21.3,15.7,89.71204825345748,5.8,3.4,7.8,65.0,10.9,150,400,150,450,400,250,150,100,0.4323771231365412
16.2,10.399999999999999,0.0,9.4,2.8,2.0,66.0,10.9,150,350,400,350,450,450,100,400,0.6229421035169399
32.699999999999996,27.2,0.0,9.8,3.1,7.0,60.0,11.4,200,400,250,450,400,250,100,400,0.6564677149062152
21.5,15.6,0.0,9.0,2.7,9.0,56.0,10.8,100,400,200,300,100,300,300,450,0.6129750298606689
22.7,15.0,0.0,10.9,1.8,7.8,44.0,11.3,450,400,400,400,200,300,100,300,0.6347213723834421
25.0,21.0,43.89207890947462,2.5,3.0,10.0,56.0,11.9,200,100,300,400,450,350,150,450,0.45061135150542675
32.699999999999996,28.9,0.0,9.3,5.1,7.3,66.0,11.4,450,400,300,250,150,150,300,200,0.6437823484345976
14.8,12.2,0.0,0.0,2.6,9.8,87.0,11.3,100,250,250,100,350,400,450,450,0.6041405782107923
17.0,12.799999999999999,0.0,6.8,1.9,7.8,69.0,11.0,300,200,450,200,250,350,400,150,0.6077649686312545
22.1,16.8,0.0,9.5,2.4,4.8,62.0,11.3,200,450,200,300,400,200,100,350,0.6167126824817705
27.8,23.9,20.690989982606798,3.9,2.6,9.5,69.0,11.9,150,200,300,100,100,100,450,300,0.4307634749335643
13.5,8.6,2.0307676910490664,7.7,3.3,7.0,57.0,10.8,200,300,250,250,450,450,250,250,0.46703179449981747
28.7,26.2,0.0,0.9,2.2,10.0,87.0,11.0,400,200,100,150,200,100,450,100,0.6104832614466011
7.1,3.5,12.44516394216318,6.8,3.1,7.0,73.0,11.3,150,400,300,300,400,350,250,100,0.4126917987995559
18.5,12.7,0.0,5.1,1.8,6.3,67.0,11.3,350,100,150,350,300,450,100,250,0.5990437791820173
10.9,6.4,0.0,8.0,2.6,4.5,52.0,11.3,100,350,300,300,250,300,400,150,0.5847727419014475
20.0,15.799999999999999,0.0,2.3,2.4,8.5,59.0,11.0,400,100,100,300,100,250,350,150,0.5893032299270251
29.7,23.9,59.21371465969881,10.7,2.6,7.8,52.0,11.3,350,150,450,450,200,250,450,350,0.46884557987431247
13.8,7.3,0.0,0.8,3.3,7.5,85.0,11.3,350,150,350,300,250,450,300,400,0.6090108528382884
21.5,20.4,0.0,0.0,3.9,10.0,99.0,10.8,350,450,450,300,100,350,150,100,0.6175055178862467
23.6,22.7,0.0,0.0,1.9,10.0,97.0,11.4,300,450,100,200,200,450,100,250,0.6129750298606689
14.700000000000001,8.799999999999999,0.0,7.1,3.9,2.8,57.0,11.0,150,100,150,150,350,400,350,300,0.5848860041020869
15.600000000000001,11.299999999999999,0.0,8.6,4.1,6.3,53.0,11.9,100,200,100,100,200,400,450,300,0.5817146624841824
28.400000000000002,21.599999999999998,0.0,11.0,2.3,8.5,76.0,11.0,100,400,100,250,250,100,350,400,0.6219227437111849
31.1,25.4,0.0,6.7,2.5,9.3,73.0,11.0,350,450,400,300,450,450,300,450,0.6846700028654368
14.700000000000001,13.799999999999999,0.0,0.0,1.9,8.5,89.0,10.9,250,350,100,450,150,300,100,350,0.5903225897327802
19.1,17.2,0.0,0.0,2.5,10.0,97.0,11.3,150,250,150,350,200,200,200,400,0.5928143581468479
37.8,33.300000000000004,28.537291035214686,11.9,2.4,8.0,60.0,11.9,250,400,350,300,200,150,250,100,0.4607773372333488
23.0,21.7,64.17898581346837,0.0,1.8,9.8,87.0,11.4,100,300,350,250,300,200,150,150,0.4257611641708392
32.4,27.0,0.0,4.4,2.3,8.5,81.0,11.3,250,200,350,450,200,250,450,300,0.654089208692787
37.9,32.2,14.282347400285207,9.6,2.7,4.5,68.0,11.9,150,150,350,150,450,450,100,150,0.4594059465577264
10.9,10.2,0.0,0.0,2.0,10.0,92.0,12.6,150,250,250,200,150,250,150,350,0.5607611553658854
16.1,11.6,0.0,9.1,3.1,2.8,53.0,10.9,200,350,100,150,150,450,200,150,0.5806953026784275
19.1,13.399999999999999,0.0,4.5,3.4,6.0,57.0,11.3,250,250,450,150,400,200,450,150,0.6124087188574716
26.3,23.099999999999998,20.813850322218272,2.1,2.5,10.0,69.0,11.0,450,300,350,400,450,200,100,150,0.4531931894531971
23.3,19.5,0.0,3.0,2.4,9.3,63.0,11.9,400,450,350,300,450,200,200,150,0.6338152747783266
13.5,6.5,0.0,9.0,2.6,5.5,57.0,10.9,450,100,400,250,250,250,150,150,0.5848860041020869
8.8,5.2,0.0,0.5,2.4,8.8,77.0,11.4,400,300,300,150,350,200,350,450,0.5949663399589974
22.400000000000002,19.3,66.46675024734976,0.0,2.6,10.0,87.0,10.8,300,300,250,400,150,100,300,300,0.43520100806092615
6.7,3.2,0.0,4.3,2.7,8.8,66.0,10.9,400,400,200,100,100,200,100,450,0.5652916433914631
16.2,11.2,0.0,7.2,3.3,6.5,67.0,12.6,250,400,300,400,300,200,450,200,0.615806584876655
19.400000000000002,17.599999999999998,8.227035635191376,0.7,3.1,7.5,86.0,10.8,450,150,300,200,200,350,300,200,0.43197741701177317
25.2,17.9,12.13656435939507,11.2,2.4,4.8,75.0,11.3,200,400,400,450,450,350,350,400,0.4723974576657556
15.9,11.7,0.0,5.7,3.8,4.0,68.0,11.0,450,250,350,350,400,350,350,150,0.6211299083067089
18.3,12.1,4.089742984570404,6.6,1.9,9.5,63.0,12.6,250,100,100,100,400,300,350,400,0.42821163927689365
11.4,6.0,0.0,9.2,1.8,0.8,71.0,12.6,350,450,300,250,300,350,100,200,0.5929276203474874
29.3,25.099999999999998,0.0,6.3,3.8,8.5,62.0,10.8,300,450,150,200,150,350,200,200,0.6261134451348443
8.600000000000001,4.6,23.515832936685833,9.4,4.7,2.5,58.0,11.4,200,300,150,450,450,150,200,300,0.4139008475069599
21.400000000000002,15.6,0.0,7.3,2.8,5.5,55.0,11.3,250,400,300,200,250,300,100,150,0.6016488097967245
22.8,17.9,0.0,10.4,3.8,1.8,50.0,10.9,200,100,400,300,250,450,150,200,0.6119556700549138
10.700000000000001,6.0,0.0,4.8,2.6,9.0,81.0,10.8,200,200,350,450,450,200,300,150,0.5910021629366169
13.5,8.7,0.0,8.8,2.5,5.0,46.0,10.9,250,250,250,450,400,350,450,350,0.6201105485009539
25.2,24.3,34.48507896165068,0.0,2.7,10.0,96.0,11.9,300,450,400,200,250,200,200,100,0.44004195364558635
27.8,20.5,0.0,11.4,2.5,4.3,60.0,11.0,150,200,200,300,400,300,300,100,0.6196574996983961
32.9,28.599999999999998,71.23966972372129,5.0,4.1,8.3,83.0,11.3,150,200,150,250,300,350,350,150,0.44754541930180886
21.8,16.7,0.0,9.3,2.1,4.8,63.0,12.6,350,450,400,350,100,300,100,250,0.6205635973035116
10.5,5.3,0.0,9.7,4.1,3.5,50.0,11.3,150,450,300,200,150,450,100,250,0.5791096318694753
30.0,24.8,0.0,7.7,2.5,6.0,70.0,10.9,350,200,350,300,150,400,300,400,0.6484260986608148
21.5,17.3,44.47344606094637,1.3,2.8,10.0,60.0,10.8,350,200,400,250,300,150,100,200,0.42858504909522416
29.3,25.099999999999998,0.0,6.3,3.8,8.5,62.0,10.8,350,200,300,300,200,450,350,250,0.6440088728358765
29.3,26.4,0.0,0.9,1.5,10.0,91.0,11.3,450,350,450,200,250,150,400,150,0.6440088728358765
36.3,30.7,0.0,9.0,3.0,3.3,66.0,12.6,400,400,350,150,100,350,250,450,0.6659817397599285
16.6,10.899999999999999,0.0,11.6,2.9,0.0,53.0,11.0,250,450,100,100,250,200,450,200,0.5937204557519634
15.0,8.799999999999999,0.0,7.8,3.5,2.0,65.0,11.0,250,250,300,400,400,150,150,300,0.5972315839717862
13.200000000000001,8.299999999999999,0.0,7.3,1.7,4.3,78.0,11.3,350,250,400,400,350,450,250,300,0.6195442374977567
18.5,17.9,0.0,0.0,1.6,10.0,88.0,11.3,100,200,450,350,300,250,250,450,0.6138811274657845
24.6,19.4,0.0,5.5,2.2,7.5,76.0,11.0,100,150,250,100,200,400,450,100,0.6022151207999217
6.5,4.1,0.0,9.3,5.6,1.5,56.0,10.8,150,300,300,100,100,450,300,200,0.5621203017735587
9.100000000000001,5.4,9.342433968718538,7.8,4.4,3.5,67.0,11.3,350,350,450,250,450,150,100,150,0.41675142586061703
27.2,21.2,0.0,9.2,2.4,3.8,62.0,11.0,200,450,350,150,350,450,350,300,0.648765885262733
24.0,17.9,6.327321579215931,5.7,2.6,8.8,58.0,11.3,100,100,200,400,450,150,250,400,0.4374652569654708
15.8,11.2,0.0,3.5,3.1,7.8,64.0,11.3,100,400,250,300,200,150,450,450,0.6043671026120712
34.099999999999994,29.7,94.4363775028612,7.0,2.8,7.0,68.0,12.6,150,200,400,100,150,450,350,100,0.44883633812438484
12.0,10.7,0.0,0.0,3.5,10.0,83.0,10.9,250,200,400,300,250,400,250,300,0.5959856997647522
37.9,32.2,0.0,9.6,2.7,4.5,68.0,10.9,350,200,100,100,200,450,450,250,0.6537494220908686
29.2,24.8,0.0,2.6,2.2,9.3,68.0,10.8,450,400,150,150,100,150,250,150,0.6162596336792127
17.2,11.799999999999999,0.0,9.5,2.2,1.8,64.0,12.6,200,200,350,400,400,300,150,100,0.5973448461724257
32.9,27.8,21.892218202242773,2.4,2.7,9.5,83.0,10.9,200,250,450,400,350,150,200,400,0.4647307762329078
33.199999999999996,29.3,0.0,1.4,1.6,9.8,78.0,11.0,400,300,200,400,450,100,250,150,0.6469536900525019
24.900000000000002,23.099999999999998,0.0,0.0,1.6,10.0,85.0,12.6,100,400,150,400,300,200,150,150,0.6031212184050373
24.3,17.9,47.200552902570585,9.3,3.2,3.3,66.0,11.3,250,250,300,350,350,100,250,250,0.43891239967583207
20.3,14.1,0.0,10.1,1.9,0.0,56.0,11.0,400,100,450,150,250,300,300,300,0.6145607006696211
24.6,19.3,14.635543321648319,4.4,3.4,9.5,71.0,11.0,200,100,400,250,150,300,100,150,0.4247124293724026
29.0,26.9,0.0,0.0,2.9,10.0,84.0,10.9,150,100,150,150,100,150,300,150,0.5902093275321407
32.699999999999996,28.9,73.02097935497673,9.3,5.1,7.3,66.0,11.3,150,150,150,450,300,250,100,300,0.4463351829056439
11.600000000000001,5.7,0.0,8.4,3.8,1.8,64.0,11.3,250,150,150,400,200,400,300,150,0.5787698452675569
20.0,13.0,0.0,11.1,1.7,0.5,51.0,11.9,350,400,300,450,150,450,100,100,0.6160331092779339
30.0,25.0,49.999805713772375,4.9,2.9,8.0,72.0,11.3,450,350,250,350,450,450,450,100,0.4757035861192473
12.9,10.1,0.0,0.4,3.3,7.5,60.0,11.0,300,150,250,150,250,250,400,350,0.5863584127103997
25.5,22.099999999999998,92.75868104014341,3.2,3.9,10.0,77.0,11.0,400,100,100,250,250,300,200,450,0.439719223939942
11.3,6.3,0.0,6.7,2.6,5.3,72.0,11.3,200,250,100,400,450,300,200,100,0.5784300586656386
38.199999999999996,33.1,0.0,13.7,3.1,4.0,52.0,10.8,250,150,100,400,350,150,350,350,0.6552218306991814
30.2,26.8,0.0,1.1,2.7,10.0,90.0,10.9,400,200,250,300,450,400,250,400,0.6576003369126097
19.8,14.2,38.65814682769299,10.3,2.5,0.0,57.0,10.9,100,100,100,200,450,100,450,300,0.4224531846879883
28.3,23.0,0.0,2.1,2.5,8.8,77.0,11.9,250,300,150,450,100,100,200,200,0.6079914930325333
12.200000000000001,8.299999999999999,0.0,4.9,2.6,8.8,71.0,11.3,100,350,400,450,100,450,450,150,0.6033477428063162
13.8,9.299999999999999,0.0,9.2,3.9,2.8,64.0,11.3,150,450,300,250,300,100,450,250,0.5975713705737046
33.8,28.2,40.07780274795286,11.3,2.6,5.5,70.0,11.3,450,250,350,400,450,200,300,300,0.47812405891157733
15.100000000000001,14.299999999999999,93.46948274661767,0.0,2.6,8.5,97.0,10.9,100,200,400,150,100,250,100,300,0.40607465212655564
34.8,30.3,0.0,13.4,2.7,4.0,69.0,11.0,200,250,300,150,250,400,250,300,0.6460475924473865
20.2,13.399999999999999,0.0,11.0,2.3,5.3,40.0,11.3,100,250,450,100,100,300,350,100,0.5905491141340591
16.5,11.5,0.0,9.7,1.7,3.0,69.0,11.3,450,250,100,100,350,200,150,300,0.5879440835193518
28.2,25.2,10.566236617697907,0.7,4.9,7.5,70.0,11.9,100,350,350,150,200,100,150,150,0.42512371402085763
